2022-10-29 03:28:19.881960	https://www.encodeproject.org/report/?type=File&assay_title=eCLIP&assembly=GRCh38&status=released&file_format=bigBed&file_type=bigBed+narrowPeak&limit=all
ID	Title	Accession	Dataset	Genome assembly	Technical replicates	Biological replicates	File Format	File type	File format type	File size	Assay term name	Biosample name	Organ	Simple biosample summary	Batch	Target label	Download URL	Derived from	Genome annotation	Library	Paired end identifier	Paired with	Preferred Default	Run type	Read length	Mapped read length (nt)	Cropped read length (nt)	Cropped read length tolerance (nt)	Mapped run type for bam files	Read length units	Output category	Output type	Index of	QC Metric	Lab	Project	Analysis step run	Date created	Analysis step version	Restricted file	Submitter comment	Status	Annotation type	Annotation subtype	Biochemical activity	Encyclopedia version
/files/ENCFF351DRD/	ENCFF351DRD	ENCFF351DRD	/experiments/ENCSR993OLA/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	2792819	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS547JWV/	IGF2BP3	/files/ENCFF351DRD/@@download/ENCFF351DRD.bigBed	/files/ENCFF998WZW/		ENCLB177QDR											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-02T23:55:31.152555+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF911ITL/	ENCFF911ITL	ENCFF911ITL	/experiments/ENCSR456ASB/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	2276982	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS517UIR/	UPF1	/files/ENCFF911ITL/@@download/ENCFF911ITL.bigBed	/files/ENCFF518MSP/		ENCLB235NQC											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:18:02.088083+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF414EPW/	ENCFF414EPW	ENCFF414EPW	/experiments/ENCSR653HQC/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	4681263	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS175JIH/	DROSHA	/files/ENCFF414EPW/@@download/ENCFF414EPW.bigBed	/files/ENCFF314RBZ/		ENCLB893EAL			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:19:13.164484+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF274KBX/	ENCFF274KBX	ENCFF274KBX	/experiments/ENCSR331MIC/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	1421934	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS308ZPA/	SF3A3	/files/ENCFF274KBX/@@download/ENCFF274KBX.bigBed	/files/ENCFF515JTZ/		ENCLB772PSD											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:17:23.383998+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF214GAX/	ENCFF214GAX	ENCFF214GAX	/experiments/ENCSR351PVI/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	3447398	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS547JWV/	SLTM	/files/ENCFF214GAX/@@download/ENCFF214GAX.bigBed	/files/ENCFF957GRM/		ENCLB318PMA			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-02T23:58:21.625796+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF401JKW/	ENCFF401JKW	ENCFF401JKW	/experiments/ENCSR406OOZ/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1689471	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS621TAB/	SUB1	/files/ENCFF401JKW/@@download/ENCFF401JKW.bigBed	/files/ENCFF790BKB/		ENCLB648CVW			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:30:19.484501+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF984DLZ/	ENCFF984DLZ	ENCFF984DLZ	/experiments/ENCSR006OEQ/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1942867	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS736PRC/	FAM120A	/files/ENCFF984DLZ/@@download/ENCFF984DLZ.bigBed	/files/ENCFF188HFB/		ENCLB229UZS											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:04:32.048003+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF642JKU/	ENCFF642JKU	ENCFF642JKU	/experiments/ENCSR989SMC/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	2098646	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS318IMK/	FTO	/files/ENCFF642JKU/@@download/ENCFF642JKU.bigBed	/files/ENCFF018SYJ/		ENCLB152QMP											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:17:57.371744+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF022DCK/	ENCFF022DCK	ENCFF022DCK	/experiments/ENCSR584TCR/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1728630	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS931MQO/	TARDBP	/files/ENCFF022DCK/@@download/ENCFF022DCK.bigBed	/files/ENCFF669TNM/		ENCLB754PZD											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:07:35.428710+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF311LTM/	ENCFF311LTM	ENCFF311LTM	/experiments/ENCSR571ROL/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	1232294	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS859FFE/	XRCC6	/files/ENCFF311LTM/@@download/ENCFF311LTM.bigBed	/files/ENCFF862XEI/		ENCLB097KHV											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:03:06.874027+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF848LEJ/	ENCFF848LEJ	ENCFF848LEJ	/experiments/ENCSR766FAC/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1760199	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS362ASG/	RPS3	/files/ENCFF848LEJ/@@download/ENCFF848LEJ.bigBed	/files/ENCFF251QTX/		ENCLB639DFA			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:24:22.151164+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF020GRQ/	ENCFF020GRQ	ENCFF020GRQ	/experiments/ENCSR001VAC/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	3847089	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS517UIR/	NOLC1	/files/ENCFF020GRQ/@@download/ENCFF020GRQ.bigBed	/files/ENCFF810IDY/		ENCLB543AYO											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:20:05.536766+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF901WKP/	ENCFF901WKP	ENCFF901WKP	/experiments/ENCSR520BZQ/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	10089993	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS994EIH/	HNRNPU	/files/ENCFF901WKP/@@download/ENCFF901WKP.bigBed	/files/ENCFF638WUB/		ENCLB935EDZ											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-02T23:58:31.225409+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF377LAA/	ENCFF377LAA	ENCFF377LAA	/experiments/ENCSR331VNX/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	2019413	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS885HUO/	FMR1	/files/ENCFF377LAA/@@download/ENCFF377LAA.bigBed	/files/ENCFF457ETB/		ENCLB498TQP											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-02T23:55:14.165441+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF778LEH/	ENCFF778LEH	ENCFF778LEH	/experiments/ENCSR958FKZ/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	2883736	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS931MQO/	PABPC4	/files/ENCFF778LEH/@@download/ENCFF778LEH.bigBed	/files/ENCFF787HQF/		ENCLB407STO			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-08-16T00:53:04.764305+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF556ONJ/	ENCFF556ONJ	ENCFF556ONJ	/experiments/ENCSR754NDA/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	1927319	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS881CIF/	RBM15	/files/ENCFF556ONJ/@@download/ENCFF556ONJ.bigBed	/files/ENCFF209PMC/		ENCLB608QWG											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:26:21.073089+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF444YFD/	ENCFF444YFD	ENCFF444YFD	/experiments/ENCSR861PAR/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	3765733	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS489LOC/	NONO	/files/ENCFF444YFD/@@download/ENCFF444YFD.bigBed	/files/ENCFF671OSS/		ENCLB674FXL											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:17:34.285213+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF584APK/	ENCFF584APK	ENCFF584APK	/experiments/ENCSR766FAC/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	1673555	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS308ZPA/	RPS3	/files/ENCFF584APK/@@download/ENCFF584APK.bigBed	/files/ENCFF275HKC/		ENCLB636HXE											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:24:30.541498+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF031POH/	ENCFF031POH	ENCFF031POH	/experiments/ENCSR543TPH/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	3860567	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS881CIF/	AGGF1	/files/ENCFF031POH/@@download/ENCFF031POH.bigBed	/files/ENCFF936QKU/		ENCLB683HLU											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:25:08.156786+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF037CYW/	ENCFF037CYW	ENCFF037CYW	/experiments/ENCSR987NYS/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	4317627	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS859FFE/	FAM120A	/files/ENCFF037CYW/@@download/ENCFF037CYW.bigBed	/files/ENCFF786BCU/		ENCLB232EMV			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:01:57.286830+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF375WFM/	ENCFF375WFM	ENCFF375WFM	/experiments/ENCSR128VXC/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	4276130	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS081NLE/	SND1	/files/ENCFF375WFM/@@download/ENCFF375WFM.bigBed	/files/ENCFF971LCF/		ENCLB025TEX											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:03:57.374356+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF767ZTI/	ENCFF767ZTI	ENCFF767ZTI	/experiments/ENCSR307YIW/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1793795	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS533ETT/	EIF4G2	/files/ENCFF767ZTI/@@download/ENCFF767ZTI.bigBed	/files/ENCFF977COP/		ENCLB363MVI											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:02:49.452040+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF290GPH/	ENCFF290GPH	ENCFF290GPH	/experiments/ENCSR820WHR/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	3051282	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS362ASG/	POLR2G	/files/ENCFF290GPH/@@download/ENCFF290GPH.bigBed	/files/ENCFF045AEV/		ENCLB123NMA											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:19:34.635612+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF232LTR/	ENCFF232LTR	ENCFF232LTR	/experiments/ENCSR196INN/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	4498434	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS517UIR/	RBM15	/files/ENCFF232LTR/@@download/ENCFF232LTR.bigBed	/files/ENCFF006CBO/		ENCLB160YSI			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:19:55.782711+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF976FPE/	ENCFF976FPE	ENCFF976FPE	/experiments/ENCSR571VHI/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1781074	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS126AJR/	HNRNPUL1	/files/ENCFF976FPE/@@download/ENCFF976FPE.bigBed	/files/ENCFF490BSS/		ENCLB650YGP											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:14:51.934559+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF370VYY/	ENCFF370VYY	ENCFF370VYY	/experiments/ENCSR943MHU/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	6233933	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS271WWU/	SAFB2	/files/ENCFF370VYY/@@download/ENCFF370VYY.bigBed	/files/ENCFF871RJA/		ENCLB762DOX											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:03:31.510476+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF887NCX/	ENCFF887NCX	ENCFF887NCX	/experiments/ENCSR485QCG/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1978873	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS447JNO/	BCCIP	/files/ENCFF887NCX/@@download/ENCFF887NCX.bigBed	/files/ENCFF377WFP/		ENCLB473MOT											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-02T23:54:41.189496+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF719GZA/	ENCFF719GZA	ENCFF719GZA	/experiments/ENCSR947JVR/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1207469	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS931MQO/	DGCR8	/files/ENCFF719GZA/@@download/ENCFF719GZA.bigBed	/files/ENCFF264ODZ/		ENCLB991LAW											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-03T00:10:57.195819+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF100CFV/	ENCFF100CFV	ENCFF100CFV	/experiments/ENCSR412NOW/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	3025618	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS123QRB/	HNRNPM	/files/ENCFF100CFV/@@download/ENCFF100CFV.bigBed	/files/ENCFF327FBF/		ENCLB688NBO			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2016-12-02T23:57:17.224615+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF061SBF/	ENCFF061SBF	ENCFF061SBF	/experiments/ENCSR979EWD/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	5423732	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS621TAB/	STAU2	/files/ENCFF061SBF/@@download/ENCFF061SBF.bigBed	/files/ENCFF992ALD/		ENCLB676TYH			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-05-23T16:23:05.392725+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF269MTH/	ENCFF269MTH	ENCFF269MTH	/experiments/ENCSR038JME/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	1248039	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS489LOC/	WRN	/files/ENCFF269MTH/@@download/ENCFF269MTH.bigBed	/files/ENCFF289NNH/		ENCLB233CTD											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-08-16T00:53:16.538517+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF762RZG/	ENCFF762RZG	ENCFF762RZG	/experiments/ENCSR734ZHL/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1693803	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS318IMK/	UTP3	/files/ENCFF762RZG/@@download/ENCFF762RZG.bigBed	/files/ENCFF484NSW/		ENCLB038BHO			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-08-16T00:53:20.363336+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF048QZQ/	ENCFF048QZQ	ENCFF048QZQ	/experiments/ENCSR349CMI/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	1165296	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS318IMK/	WDR43	/files/ENCFF048QZQ/@@download/ENCFF048QZQ.bigBed	/files/ENCFF545IBP/		ENCLB619RUW			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-08-16T00:53:39.109498+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF978PBJ/	ENCFF978PBJ	ENCFF978PBJ	/experiments/ENCSR819XBT/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	667593	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS517UIR/	AATF	/files/ENCFF978PBJ/@@download/ENCFF978PBJ.bigBed	/files/ENCFF349HTU/		ENCLB000JYH											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-08-16T00:53:31.543880+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF126RXG/	ENCFF126RXG	ENCFF126RXG	/experiments/ENCSR586DGV/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	1126314	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS505ILK/	ZNF800	/files/ENCFF126RXG/@@download/ENCFF126RXG.bigBed	/files/ENCFF780IYG/		ENCLB749FTS											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:57:12.407116+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF824USQ/	ENCFF824USQ	ENCFF824USQ	/experiments/ENCSR202HKN/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	361376	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS039CVO/	WDR3	/files/ENCFF824USQ/@@download/ENCFF824USQ.bigBed	/files/ENCFF110QAU/		ENCLB252MQT											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:57:46.502638+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF753YJQ/	ENCFF753YJQ	ENCFF753YJQ	/experiments/ENCSR488JKQ/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	986593	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS621TAB/	UTP18	/files/ENCFF753YJQ/@@download/ENCFF753YJQ.bigBed	/files/ENCFF840HCE/		ENCLB890FUB											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:56:00.642883+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF360FIN/	ENCFF360FIN	ENCFF360FIN	/experiments/ENCSR970FEW/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	2783824	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS074YUC/	DDX52	/files/ENCFF360FIN/@@download/ENCFF360FIN.bigBed	/files/ENCFF013SWN/		ENCLB041ILA			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:56:12.966569+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF620THE/	ENCFF620THE	ENCFF620THE	/experiments/ENCSR876EYA/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	5210281	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS074YUC/	BCLAF1	/files/ENCFF620THE/@@download/ENCFF620THE.bigBed	/files/ENCFF936QEL/		ENCLB958BNW			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:56:21.550445+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF165UCU/	ENCFF165UCU	ENCFF165UCU	/experiments/ENCSR735HOK/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	2737638	eCLIP	HepG2	endocrine gland,exocrine gland,epithelium,liver		/biosamples/ENCBS074YUC/	YBX3	/files/ENCFF165UCU/@@download/ENCFF165UCU.bigBed	/files/ENCFF311PHS/		ENCLB563IDV			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:56:50.244144+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF903AED/	ENCFF903AED	ENCFF903AED	/experiments/ENCSR356MSW/	GRCh38	1_1	1	bigBed	bigBed narrowPeak	narrowPeak	220019	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS505ILK/	SSB	/files/ENCFF903AED/@@download/ENCFF903AED.bigBed	/files/ENCFF203AWR/		ENCLB851KKE			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:57:20.433888+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
/files/ENCFF397QWI/	ENCFF397QWI	ENCFF397QWI	/experiments/ENCSR181NRW/	GRCh38	2_1	2	bigBed	bigBed narrowPeak	narrowPeak	785634	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS039CVO/	ZC3H8	/files/ENCFF397QWI/@@download/ENCFF397QWI.bigBed	/files/ENCFF725VLW/		ENCLB850GSZ			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/f6a37b9c-5226-40b7-b8ab-ab8451d7e17d/	2018-04-29T17:57:38.646170+00:00	/analysis-step-versions/eclip-bigbed-to-bed-step-v-1-0/			released				
